round,samples_analyzed,Accuracy,test_data_acc,test_data_loss,avg_prov_time_per_input,top_contributor,client_4_contribution,client_5_contribution,client_6_contribution,client_7_contribution,client_9_contribution,client_8_contribution
1,18,1.0,0.59130859375,1.493952702730894,0.01875154177347819,6,0.1957397935097634,0.19165468365132662,0.2227153756204818,0.19140915721960594,0.19848098999882224,
2,20,1.0,0.84033203125,0.5694540254771709,0.018167805671691895,6,,0.1866290474730755,0.22449829490593676,0.16674793449583317,0.2083942463314233,0.21373047679373125
