num_malicious,attack_fn,dataset_name,round,auc,accuracy,loss
3,<function gaussian_attack at 0x195344280>,mnist,48,0.9416459226910885,0.8974,250.65067866953956
3,<function gaussian_attack at 0x195344280>,mnist,49,0.942669488733016,0.8993,249.03999636543585
3,<function gaussian_attack at 0x195344280>,mnist,50,0.9472171078540372,0.9078,251.8918005679152
4,<function gaussian_attack at 0x195344280>,mnist,0,0.496408614731976,0.0923,721.6053171157837
4,<function gaussian_attack at 0x195344280>,mnist,1,0.9160711715868122,0.8508,424.7232132554054
4,<function gaussian_attack at 0x195344280>,mnist,2,0.9312648347052358,0.8775,311.42535704374313
4,<function gaussian_attack at 0x195344280>,mnist,3,0.9481983000441125,0.9085,239.4646597802639
4,<function gaussian_attack at 0x195344280>,mnist,4,0.9542780603805554,0.9192,189.42962232232094
4,<function gaussian_attack at 0x195344280>,mnist,5,0.9504198537067052,0.9121,147.4587580114603
4,<function gaussian_attack at 0x195344280>,mnist,6,0.9462418097350088,0.9046,149.97919070720673
4,<function gaussian_attack at 0x195344280>,mnist,7,0.9561719555351227,0.9217,131.54182569682598
4,<function gaussian_attack at 0x195344280>,mnist,8,0.9570603886063633,0.9231,129.71189440786839
4,<function gaussian_attack at 0x195344280>,mnist,9,0.9438445157162425,0.9012,124.0542641505599
4,<function gaussian_attack at 0x195344280>,mnist,10,0.9600621394106105,0.9298,91.69005497545004
4,<function gaussian_attack at 0x195344280>,mnist,11,0.9527535789134989,0.9169,94.29299833253026
4,<function gaussian_attack at 0x195344280>,mnist,12,0.9694327340159413,0.9461,67.07338583283126
4,<function gaussian_attack at 0x195344280>,mnist,13,0.9677409658518872,0.9426,74.812271874398
4,<function gaussian_attack at 0x195344280>,mnist,14,0.9672139972450647,0.9432,77.33864534646273
4,<function gaussian_attack at 0x195344280>,mnist,15,0.9689604863892786,0.9451,62.691006945446134
4,<function gaussian_attack at 0x195344280>,mnist,16,0.9669442193542152,0.9419,73.47265955246985
4,<function gaussian_attack at 0x195344280>,mnist,17,0.9686031102723909,0.9439,66.46261132881045
4,<function gaussian_attack at 0x195344280>,mnist,18,0.9595682992498306,0.929,72.1204175800085
4,<function gaussian_attack at 0x195344280>,mnist,19,0.9633212311695667,0.935,67.99985599517822
4,<function gaussian_attack at 0x195344280>,mnist,20,0.9690774941641598,0.9449,63.57341041136533
4,<function gaussian_attack at 0x195344280>,mnist,21,0.9694538571414204,0.9463,55.992318163625896
4,<function gaussian_attack at 0x195344280>,mnist,22,0.9745897961899963,0.955,52.74492572713643
4,<function gaussian_attack at 0x195344280>,mnist,23,0.971776988371202,0.9499,52.913307768525556
4,<function gaussian_attack at 0x195344280>,mnist,24,0.9765474011768515,0.9582,49.5832965397276
4,<function gaussian_attack at 0x195344280>,mnist,25,0.9741100403347,0.9542,51.45422622608021
4,<function gaussian_attack at 0x195344280>,mnist,26,0.971831453694282,0.9502,50.92302239523269
4,<function gaussian_attack at 0x195344280>,mnist,27,0.9766855196980263,0.9586,41.48730347590754
4,<function gaussian_attack at 0x195344280>,mnist,28,0.9739598210859401,0.9543,44.224522472766694
4,<function gaussian_attack at 0x195344280>,mnist,29,0.9720536021157222,0.9511,48.244673024630174
4,<function gaussian_attack at 0x195344280>,mnist,30,0.9697314648789723,0.9471,51.68172428233083
4,<function gaussian_attack at 0x195344280>,mnist,31,0.9727131074425358,0.9519,48.390469648642465
4,<function gaussian_attack at 0x195344280>,mnist,32,0.9761511193920738,0.9576,45.76749026939797
4,<function gaussian_attack at 0x195344280>,mnist,33,0.973828769619597,0.9538,50.34673177716468
4,<function gaussian_attack at 0x195344280>,mnist,34,0.9670946436022902,0.9426,63.1041211283009
4,<function gaussian_attack at 0x195344280>,mnist,35,0.9707364532190615,0.9483,64.57781548099229
4,<function gaussian_attack at 0x195344280>,mnist,36,0.9768462361287483,0.9586,53.834645701181216
4,<function gaussian_attack at 0x195344280>,mnist,37,0.9763238031699281,0.9578,56.60088923611784
4,<function gaussian_attack at 0x195344280>,mnist,38,0.9744080644109927,0.9548,53.27437523403205
4,<function gaussian_attack at 0x195344280>,mnist,39,0.9708669065387505,0.9485,67.9044939582418
4,<function gaussian_attack at 0x195344280>,mnist,40,0.9733044024463012,0.9533,67.9849434240939
4,<function gaussian_attack at 0x195344280>,mnist,41,0.9728881696363494,0.9523,72.7822042501237
4,<function gaussian_attack at 0x195344280>,mnist,42,0.9694883171624168,0.9466,84.69373900293223
4,<function gaussian_attack at 0x195344280>,mnist,43,0.9747614353614015,0.9553,79.31308996362907
4,<function gaussian_attack at 0x195344280>,mnist,44,0.9781410451469019,0.9613,74.95153938388054
4,<function gaussian_attack at 0x195344280>,mnist,45,0.9755807127586668,0.9569,78.03533544799018
4,<function gaussian_attack at 0x195344280>,mnist,46,0.9758912501409815,0.9569,87.67146683766592
4,<function gaussian_attack at 0x195344280>,mnist,47,0.9756244549081197,0.9567,93.13414678986959
4,<function gaussian_attack at 0x195344280>,mnist,48,0.9723874372098857,0.9513,106.91486759961387
4,<function gaussian_attack at 0x195344280>,mnist,49,0.9704493536143092,0.9482,116.58906697530114
4,<function gaussian_attack at 0x195344280>,mnist,50,0.9733970637534807,0.9531,96.54330578063728
