encryption_enabled,loss,accuracy,timestamp
True,2.3130850230052973,0.0974,2025-08-22 12:18:32
True,2.3042323786741608,0.1096,2025-08-22 12:18:34
True,2.3061736677862275,0.1074,2025-08-22 12:18:35
True,2.2167561897047006,0.1712,2025-08-22 12:18:47
True,2.0542176179825122,0.2002,2025-08-22 12:18:48
True,2.1853232247054954,0.135,2025-08-22 12:18:50
True,2.1872814172392436,0.1312,2025-08-22 12:18:50
True,2.0693369147124563,0.2162,2025-08-22 12:19:06
True,2.0589590497836947,0.1852,2025-08-22 12:19:07
True,2.1068688714580173,0.1946,2025-08-22 12:19:09
True,2.119788079504754,0.1828,2025-08-22 12:19:09
True,2.089459826991816,0.2122,2025-08-22 12:20:40
True,2.1140600951613893,0.1682,2025-08-22 12:20:40
True,2.2468607714221736,0.1218,2025-08-22 12:20:42
True,2.249191932617479,0.1262,2025-08-22 12:20:43
True,2.056837652898898,0.2076,2025-08-22 12:20:57
True,2.112368178975051,0.1634,2025-08-22 12:20:57
True,2.1460981270310224,0.18,2025-08-22 12:20:59
True,2.1330487492737498,0.1832,2025-08-22 12:21:00
True,2.0440731762321134,0.228,2025-08-22 12:21:27
True,2.093663580858024,0.2176,2025-08-22 12:21:27
True,2.0449098895309836,0.23,2025-08-22 12:21:30
True,2.0478777019840897,0.223,2025-08-22 12:21:30
True,2.077836325973462,0.2054,2025-08-22 12:23:10
True,2.0181282538517267,0.215,2025-08-22 12:23:10
True,2.1920689731646497,0.1564,2025-08-22 12:23:14
True,2.1946392363044107,0.1538,2025-08-22 12:23:15
True,2.072767013197492,0.1878,2025-08-22 12:23:35
True,2.150781185004362,0.1982,2025-08-22 12:23:35
True,2.1021312376496137,0.1778,2025-08-22 12:23:37
True,2.090674525613238,0.184,2025-08-22 12:23:37
True,2.156073133656933,0.1676,2025-08-22 12:23:51
True,2.1400696859238253,0.1852,2025-08-22 12:23:51
True,2.103378789440082,0.1864,2025-08-22 12:23:54
True,2.102804283427585,0.1932,2025-08-22 12:23:54
True,2.0826872336636684,0.1858,2025-08-22 12:24:56
True,2.070527228580159,0.2152,2025-08-22 12:24:57
True,2.248609231535796,0.127,2025-08-22 12:24:59
True,2.2558326493402956,0.1292,2025-08-22 12:24:59
True,2.250657693595643,0.1294,2025-08-22 12:25:13
True,2.0639779484196072,0.2298,2025-08-22 12:25:13
True,2.2072984124444854,0.1588,2025-08-22 12:25:15
True,2.2055211598706093,0.163,2025-08-22 12:25:15
True,2.1464353086082797,0.181,2025-08-22 12:25:32
True,2.1429648080449195,0.186,2025-08-22 12:25:33
True,2.125986648972627,0.1988,2025-08-22 12:25:36
True,2.13173358607444,0.1878,2025-08-22 12:25:36
True,2.094910984585999,0.191,2025-08-22 12:31:58
True,2.1168275069279274,0.2188,2025-08-22 12:31:59
True,2.1638110822932735,0.168,2025-08-22 12:32:00
True,2.16710015922595,0.1606,2025-08-22 12:32:00
True,2.146870010977338,0.2298,2025-08-22 12:32:10
True,2.052560116834701,0.2088,2025-08-22 12:32:10
True,2.115360736846924,0.1906,2025-08-22 12:32:12
True,2.117276990489595,0.2132,2025-08-22 12:32:12
True,2.0237039456701584,0.2002,2025-08-22 12:32:23
True,2.0004685585665856,0.2484,2025-08-22 12:32:23
True,1.9929545161071096,0.237,2025-08-22 12:32:25
True,2.004350369902933,0.231,2025-08-22 12:32:25
True,2.0168009199154606,0.2414,2025-08-22 12:36:34
True,2.1730451356073854,0.1902,2025-08-22 12:36:34
True,2.1727972000267854,0.1848,2025-08-22 12:36:38
True,2.170941770456399,0.1654,2025-08-22 12:36:38
True,2.0116186643102365,0.2498,2025-08-22 12:36:54
True,2.0523867614709648,0.2158,2025-08-22 12:36:54
True,2.0752915143966675,0.212,2025-08-22 12:36:56
True,2.089968054917208,0.194,2025-08-22 12:36:56
True,2.0594797802578872,0.2128,2025-08-22 12:37:09
True,2.0612882307380627,0.2334,2025-08-22 12:37:10
True,2.026205790270666,0.2196,2025-08-22 12:37:13
True,2.038914041913998,0.2064,2025-08-22 12:37:13
True,2.1730451356073854,0.1902,2025-08-22 12:38:04
True,2.0168009199154606,0.2414,2025-08-22 12:38:05
True,2.170941770456399,0.1654,2025-08-22 12:38:07
True,2.1727972000267854,0.1848,2025-08-22 12:38:07
True,2.0116186643102365,0.2498,2025-08-22 12:38:18
True,2.0523867614709648,0.2158,2025-08-22 12:38:18
True,2.0752915143966675,0.212,2025-08-22 12:38:20
True,2.089968054917208,0.194,2025-08-22 12:38:20
True,2.0612882307380627,0.2334,2025-08-22 12:38:33
True,2.0594797802578872,0.2128,2025-08-22 12:38:34
True,2.026205790270666,0.2196,2025-08-22 12:38:35
True,2.038914041913998,0.2064,2025-08-22 12:38:35
True,2.0168009199154606,0.2414,2025-08-22 12:39:50
True,2.1730451356073854,0.1902,2025-08-22 12:39:50
True,2.1727972000267854,0.1848,2025-08-22 12:39:55
True,2.170941770456399,0.1654,2025-08-22 12:39:55
True,2.0116186643102365,0.2498,2025-08-22 12:40:08
True,2.0523867614709648,0.2158,2025-08-22 12:40:08
True,2.089968054917208,0.194,2025-08-22 12:40:10
True,2.0752915143966675,0.212,2025-08-22 12:40:10
True,2.0612882307380627,0.2334,2025-08-22 12:40:20
True,2.0594797802578872,0.2128,2025-08-22 12:40:20
True,2.026205790270666,0.2196,2025-08-22 12:40:22
True,2.038914041913998,0.2064,2025-08-22 12:40:22
True,2.0168009199154606,0.2414,2025-08-22 12:43:40
True,2.1730451356073854,0.1902,2025-08-22 12:43:40
True,2.1727972000267854,0.1848,2025-08-22 12:43:42
True,2.170941770456399,0.1654,2025-08-22 12:43:42
True,2.0116186643102365,0.2498,2025-08-22 12:43:52
True,2.0523867614709648,0.2158,2025-08-22 12:43:52
True,2.089968054917208,0.194,2025-08-22 12:43:53
True,2.0752915143966675,0.212,2025-08-22 12:43:53
True,2.0612882307380627,0.2334,2025-08-22 12:44:04
True,2.0594797802578872,0.2128,2025-08-22 12:44:04
True,2.026205790270666,0.2196,2025-08-22 12:44:06
True,2.038914041913998,0.2064,2025-08-22 12:44:06
True,2.1730451356073854,0.1902,2025-08-22 12:44:52
True,2.0168009199154606,0.2414,2025-08-22 12:44:52
True,2.1727972000267854,0.1848,2025-08-22 12:44:54
True,2.170941770456399,0.1654,2025-08-22 12:44:54
True,2.0523867614709648,0.2158,2025-08-22 12:45:04
True,2.0116186643102365,0.2498,2025-08-22 12:45:04
True,2.089968054917208,0.194,2025-08-22 12:45:06
True,2.0752915143966675,0.212,2025-08-22 12:45:06
True,2.0594797802578872,0.2128,2025-08-22 12:45:16
True,2.0612882307380627,0.2334,2025-08-22 12:45:16
True,2.038914041913998,0.2064,2025-08-22 12:45:17
True,2.026205790270666,0.2196,2025-08-22 12:45:17
True,2.0168009199154606,0.2414,2025-08-22 12:46:34
True,2.1730451356073854,0.1902,2025-08-22 12:46:34
True,2.170941770456399,0.1654,2025-08-22 12:46:35
True,2.1727972000267854,0.1848,2025-08-22 12:46:36
True,2.0523867614709648,0.2158,2025-08-22 12:46:43
True,2.0116186643102365,0.2498,2025-08-22 12:46:43
True,2.089968054917208,0.194,2025-08-22 12:46:45
True,2.0752915143966675,0.212,2025-08-22 12:46:45
True,2.0594797802578872,0.2128,2025-08-22 12:46:56
True,2.0612882307380627,0.2334,2025-08-22 12:46:56
True,2.038914041913998,0.2064,2025-08-22 12:46:58
True,2.026205790270666,0.2196,2025-08-22 12:46:58
True,2.0168009199154606,0.2414,2025-08-22 12:48:32
True,2.1730451356073854,0.1902,2025-08-22 12:48:32
True,2.170941770456399,0.1654,2025-08-22 12:48:34
True,2.1727972000267854,0.1848,2025-08-22 12:48:34
True,2.0523867614709648,0.2158,2025-08-22 12:48:47
True,2.0116186643102365,0.2498,2025-08-22 12:48:47
True,2.089968054917208,0.194,2025-08-22 12:48:49
True,2.0752915143966675,0.212,2025-08-22 12:48:49
True,2.0612882307380627,0.2334,2025-08-22 12:49:02
True,2.0594797802578872,0.2128,2025-08-22 12:49:02
True,2.038914041913998,0.2064,2025-08-22 12:49:05
True,2.026205790270666,0.2196,2025-08-22 12:49:05
True,2.0168009199154606,0.2414,2025-08-22 12:52:12
True,2.1730451356073854,0.1902,2025-08-22 12:52:12
True,2.1727972000267854,0.1848,2025-08-22 12:52:14
True,2.170941770456399,0.1654,2025-08-22 12:52:14
True,2.0116186643102365,0.2498,2025-08-22 12:52:30
True,2.0523867614709648,0.2158,2025-08-22 12:52:30
True,2.089968054917208,0.194,2025-08-22 12:52:33
True,2.0752915143966675,0.212,2025-08-22 12:52:33
True,2.0594797802578872,0.2128,2025-08-22 12:52:47
True,2.0612882307380627,0.2334,2025-08-22 12:52:48
True,2.038914041913998,0.2064,2025-08-22 12:52:50
True,2.026205790270666,0.2196,2025-08-22 12:52:50
True,2.1730451356073854,0.1902,2025-08-22 12:54:34
True,2.0168009199154606,0.2414,2025-08-22 12:54:34
True,2.1727972000267854,0.1848,2025-08-22 12:54:36
True,2.170941770456399,0.1654,2025-08-22 12:54:36
True,2.0523867614709648,0.2158,2025-08-22 12:54:52
True,2.0116186643102365,0.2498,2025-08-22 12:54:53
True,2.089968054917208,0.194,2025-08-22 12:54:55
True,2.0752915143966675,0.212,2025-08-22 12:54:55
True,2.0594797802578872,0.2128,2025-08-22 12:55:11
True,2.0612882307380627,0.2334,2025-08-22 12:55:11
True,2.038914041913998,0.2064,2025-08-22 12:55:13
True,2.026205790270666,0.2196,2025-08-22 12:55:13
True,2.1730451356073854,0.1902,2025-08-22 12:56:47
True,2.0168009199154606,0.2414,2025-08-22 12:56:48
True,2.1727972000267854,0.1848,2025-08-22 12:56:49
True,2.170941770456399,0.1654,2025-08-22 12:56:49
True,2.0523867614709648,0.2158,2025-08-22 12:57:01
True,2.0116186643102365,0.2498,2025-08-22 12:57:02
True,2.089968054917208,0.194,2025-08-22 12:57:04
True,2.0752915143966675,0.212,2025-08-22 12:57:04
True,2.0612882307380627,0.2334,2025-08-22 12:57:16
True,2.0594797802578872,0.2128,2025-08-22 12:57:16
True,2.026205790270666,0.2196,2025-08-22 12:57:18
True,2.038914041913998,0.2064,2025-08-22 12:57:18
True,2.0168009199154606,0.2414,2025-08-22 12:59:40
True,2.1730451356073854,0.1902,2025-08-22 12:59:40
True,2.170941770456399,0.1654,2025-08-22 12:59:41
True,2.1727972000267854,0.1848,2025-08-22 12:59:41
True,2.0523867614709648,0.2158,2025-08-22 12:59:52
True,2.0116186643102365,0.2498,2025-08-22 12:59:52
True,2.089968054917208,0.194,2025-08-22 12:59:54
True,2.0752915143966675,0.212,2025-08-22 12:59:54
True,2.0594797802578872,0.2128,2025-08-22 13:00:05
True,2.0612882307380627,0.2334,2025-08-22 13:00:05
True,2.038914041913998,0.2064,2025-08-22 13:00:07
True,2.026205790270666,0.2196,2025-08-22 13:00:07
True,2.1730451356073854,0.1902,2025-08-22 13:11:18
True,2.0168009199154606,0.2414,2025-08-22 13:11:18
True,2.1727972000267854,0.1848,2025-08-22 13:11:20
True,2.170941770456399,0.1654,2025-08-22 13:11:20
True,2.0523867614709648,0.2158,2025-08-22 13:11:27
True,2.0116186643102365,0.2498,2025-08-22 13:11:27
True,2.0752915143966675,0.212,2025-08-22 13:11:28
True,2.089968054917208,0.194,2025-08-22 13:11:28
True,2.0594797802578872,0.2128,2025-08-22 13:11:35
True,2.0612882307380627,0.2334,2025-08-22 13:11:35
True,2.038914041913998,0.2064,2025-08-22 13:11:37
True,2.026205790270666,0.2196,2025-08-22 13:11:37
True,2.0168009199154606,0.2414,2025-08-22 13:12:57
True,2.1730451356073854,0.1902,2025-08-22 13:12:57
True,2.170941770456399,0.1654,2025-08-22 13:12:59
True,2.1727972000267854,0.1848,2025-08-22 13:12:59
True,2.0523867614709648,0.2158,2025-08-22 13:13:10
True,2.0116186643102365,0.2498,2025-08-22 13:13:10
True,2.089968054917208,0.194,2025-08-22 13:13:11
True,2.0752915143966675,0.212,2025-08-22 13:13:12
True,2.0594797802578872,0.2128,2025-08-22 13:13:22
True,2.0612882307380627,0.2334,2025-08-22 13:13:22
True,2.026205790270666,0.2196,2025-08-22 13:13:24
True,2.038914041913998,0.2064,2025-08-22 13:13:24
True,2.0168009199154606,0.2414,2025-08-22 13:15:17
True,2.1730451356073854,0.1902,2025-08-22 13:15:17
True,2.170941770456399,0.1654,2025-08-22 13:15:18
True,2.1727972000267854,0.1848,2025-08-22 13:15:18
True,2.0523867614709648,0.2158,2025-08-22 13:15:31
True,2.0116186643102365,0.2498,2025-08-22 13:15:32
True,2.089968054917208,0.194,2025-08-22 13:15:34
True,2.0752915143966675,0.212,2025-08-22 13:15:34
True,2.0594797802578872,0.2128,2025-08-22 13:15:46
True,2.0612882307380627,0.2334,2025-08-22 13:15:46
True,2.038914041913998,0.2064,2025-08-22 13:15:49
True,2.026205790270666,0.2196,2025-08-22 13:15:49
True,2.0168009199154606,0.2414,2025-08-22 13:16:54
True,2.1730451356073854,0.1902,2025-08-22 13:16:54
True,2.170941770456399,0.1654,2025-08-22 13:16:57
True,2.1727972000267854,0.1848,2025-08-22 13:16:57
True,2.0523867614709648,0.2158,2025-08-22 13:17:08
True,2.0116186643102365,0.2498,2025-08-22 13:17:09
True,2.0752915143966675,0.212,2025-08-22 13:17:10
True,2.089968054917208,0.194,2025-08-22 13:17:10
True,2.0594797802578872,0.2128,2025-08-22 13:17:22
True,2.0612882307380627,0.2334,2025-08-22 13:17:22
True,2.038914041913998,0.2064,2025-08-22 13:17:24
True,2.026205790270666,0.2196,2025-08-22 13:17:24
True,1.998487545426484,0.2304,2025-08-22 13:18:28
True,2.127501831692495,0.1842,2025-08-22 13:18:28
True,2.2378377671454364,0.1636,2025-08-22 13:18:30
True,2.2326753989906067,0.168,2025-08-22 13:18:30
True,2.110097017257836,0.1956,2025-08-22 13:18:41
True,2.0058521738477575,0.2348,2025-08-22 13:18:41
True,2.055885568545882,0.2042,2025-08-22 13:18:43
True,2.0689170983186953,0.197,2025-08-22 13:18:43
True,2.0281636373252625,0.2238,2025-08-22 13:18:53
True,2.140740405981708,0.191,2025-08-22 13:18:53
True,2.0643517158593343,0.2006,2025-08-22 13:18:55
True,2.0453205670520758,0.216,2025-08-22 13:18:55
True,2.3099885806915865,0.0984,2025-08-22 13:21:35
True,2.028933543308525,0.2254,2025-08-22 13:21:36
True,2.3300689785343827,0.1056,2025-08-22 13:21:37
True,2.337707041175502,0.099,2025-08-22 13:21:37
True,2.3151157676793965,0.0992,2025-08-22 13:21:53
True,2.3109193607500402,0.097,2025-08-22 13:21:53
True,2.3109350082980598,0.094,2025-08-22 13:21:55
True,2.3115253843319645,0.097,2025-08-22 13:21:55
True,2.3151522593893064,0.104,2025-08-22 13:22:05
True,2.308427206270254,0.0976,2025-08-22 13:22:06
True,2.3060797399775996,0.0976,2025-08-22 13:22:08
True,2.306208287075067,0.1,2025-08-22 13:22:08
True,2.0265158703372737,0.215,2025-08-22 13:22:52
True,2.0136228792227,0.2168,2025-08-22 13:22:52
True,2.3002607579443866,0.129,2025-08-22 13:22:54
True,2.3017843544103536,0.1196,2025-08-22 13:22:54
True,2.0701409472022085,0.2104,2025-08-22 13:23:07
True,1.985858735005567,0.2428,2025-08-22 13:23:07
True,2.1993777433018775,0.156,2025-08-22 13:23:09
True,2.1965678269696083,0.1576,2025-08-22 13:23:09
True,2.030710759436249,0.1992,2025-08-22 13:23:19
True,2.2279106332997607,0.1568,2025-08-22 13:23:19
True,2.0858987159789746,0.2034,2025-08-22 13:23:20
True,2.0651517635697774,0.2084,2025-08-22 13:23:20
True,2.163241233676672,0.178,2025-08-22 13:24:00
True,2.3228098079562187,0.154,2025-08-22 13:24:00
True,2.174456939101219,0.141,2025-08-22 13:24:01
True,2.079945381730795,0.232,2025-08-22 13:24:01
True,2.191200338304043,0.141,2025-08-22 13:24:02
True,2.147818438708782,0.163,2025-08-22 13:24:02
True,2.128262236714363,0.17,2025-08-22 13:24:02
True,2.1280380189418793,0.165,2025-08-22 13:24:02
True,2.191930428147316,0.169,2025-08-22 13:24:02
True,2.2474453821778297,0.144,2025-08-22 13:24:02
True,2.3490842431783676,0.119,2025-08-22 13:24:03
True,2.3605754151940346,0.105,2025-08-22 13:24:03
True,2.357863776385784,0.109,2025-08-22 13:24:03
True,2.364564836025238,0.09,2025-08-22 13:24:03
True,2.3674286752939224,0.092,2025-08-22 13:24:03
True,2.0969734601676464,0.177,2025-08-22 13:24:11
True,2.0205763801932335,0.215,2025-08-22 13:24:12
True,2.119978357106447,0.18,2025-08-22 13:24:12
True,2.039838496595621,0.207,2025-08-22 13:24:12
True,2.071697987616062,0.168,2025-08-22 13:24:12
True,2.156391754746437,0.166,2025-08-22 13:24:12
True,2.123906996101141,0.185,2025-08-22 13:24:12
True,2.1900341734290123,0.137,2025-08-22 13:24:12
True,2.252069093286991,0.116,2025-08-22 13:24:12
True,2.057873409241438,0.195,2025-08-22 13:24:13
True,2.223857060074806,0.142,2025-08-22 13:24:13
True,2.224328264594078,0.147,2025-08-22 13:24:14
True,2.222186230123043,0.151,2025-08-22 13:24:14
True,2.2103344202041626,0.169,2025-08-22 13:24:14
True,2.2287344112992287,0.146,2025-08-22 13:24:14
True,2.0083872228860855,0.225,2025-08-22 13:24:20
True,2.1582094952464104,0.177,2025-08-22 13:24:21
True,2.066547755151987,0.208,2025-08-22 13:24:22
True,2.104696474969387,0.179,2025-08-22 13:24:22
True,2.08422689139843,0.19,2025-08-22 13:24:22
True,2.121632993221283,0.157,2025-08-22 13:24:22
True,2.101266659796238,0.195,2025-08-22 13:24:22
True,2.0875491984188557,0.226,2025-08-22 13:24:22
True,2.015700489282608,0.201,2025-08-22 13:24:22
True,2.0790591537952423,0.198,2025-08-22 13:24:22
True,2.2547256126999855,0.166,2025-08-22 13:24:23
True,2.267974801361561,0.142,2025-08-22 13:24:23
True,2.267629846930504,0.149,2025-08-22 13:24:23
True,2.256703555583954,0.138,2025-08-22 13:24:23
True,2.279320165514946,0.15,2025-08-22 13:24:23
True,2.136544741690159,0.217,2025-08-22 13:24:30
True,1.994854524731636,0.209,2025-08-22 13:24:31
True,2.2303137481212616,0.166,2025-08-22 13:24:31
True,2.038351818919182,0.225,2025-08-22 13:24:31
True,1.953126035630703,0.263,2025-08-22 13:24:31
True,2.027375355362892,0.232,2025-08-22 13:24:32
True,2.0438905842602253,0.194,2025-08-22 13:24:32
True,2.00293717905879,0.225,2025-08-22 13:24:32
True,2.2793064936995506,0.173,2025-08-22 13:24:32
True,2.0204871371388435,0.205,2025-08-22 13:24:32
True,2.1768450811505318,0.171,2025-08-22 13:24:33
True,2.192160725593567,0.172,2025-08-22 13:24:33
True,2.186717599630356,0.177,2025-08-22 13:24:33
True,2.1984000355005264,0.176,2025-08-22 13:24:33
True,2.1981814093887806,0.168,2025-08-22 13:24:33
True,2.069273818284273,0.246,2025-08-22 13:24:40
True,2.0884566381573677,0.227,2025-08-22 13:24:40
True,2.055221736431122,0.224,2025-08-22 13:24:41
True,1.9995714239776134,0.244,2025-08-22 13:24:41
True,2.0446085818111897,0.206,2025-08-22 13:24:41
True,1.929829090833664,0.26,2025-08-22 13:24:41
True,2.130687542259693,0.195,2025-08-22 13:24:41
True,2.099903531372547,0.229,2025-08-22 13:24:42
True,2.0884466283023357,0.219,2025-08-22 13:24:42
True,2.0129103139042854,0.214,2025-08-22 13:24:42
True,2.1443368047475815,0.209,2025-08-22 13:24:43
True,2.140246093273163,0.216,2025-08-22 13:24:43
True,2.1479913853108883,0.222,2025-08-22 13:24:43
True,2.1579253897070885,0.2,2025-08-22 13:24:43
True,2.1504542529582977,0.218,2025-08-22 13:24:43
True,2.0566079691052437,0.197,2025-08-22 13:24:52
True,2.151589296758175,0.227,2025-08-22 13:24:53
True,1.9743443503975868,0.228,2025-08-22 13:24:54
True,2.0078844018280506,0.249,2025-08-22 13:24:54
True,2.0762698091566563,0.267,2025-08-22 13:24:54
True,2.0289367623627186,0.228,2025-08-22 13:24:54
True,2.0257545076310635,0.214,2025-08-22 13:24:55
True,2.115494377911091,0.219,2025-08-22 13:24:55
True,1.9571371749043465,0.257,2025-08-22 13:24:55
True,2.0185725390911102,0.254,2025-08-22 13:24:56
True,2.1558420471847057,0.207,2025-08-22 13:24:57
True,2.133768681436777,0.218,2025-08-22 13:24:57
True,2.1455615423619747,0.201,2025-08-22 13:24:57
True,2.1415904983878136,0.193,2025-08-22 13:24:57
True,2.144468478858471,0.225,2025-08-22 13:24:57
True,1.9709631390869617,0.258,2025-08-22 13:25:07
True,1.9566469304263592,0.282,2025-08-22 13:25:07
True,2.0219286270439625,0.229,2025-08-22 13:25:07
True,2.0072623789310455,0.214,2025-08-22 13:25:08
True,2.0788522474467754,0.262,2025-08-22 13:25:08
True,2.0317181572318077,0.277,2025-08-22 13:25:08
True,1.9790431633591652,0.253,2025-08-22 13:25:08
True,1.9086059778928757,0.269,2025-08-22 13:25:08
True,1.9744369201362133,0.232,2025-08-22 13:25:09
True,2.0026152692735195,0.248,2025-08-22 13:25:09
True,2.0610874630510807,0.268,2025-08-22 13:25:09
True,2.0346961952745914,0.28,2025-08-22 13:25:10
True,2.0570131689310074,0.301,2025-08-22 13:25:10
True,2.0629192143678665,0.28,2025-08-22 13:25:10
True,2.053054489195347,0.267,2025-08-22 13:25:10
True,1.9492060095071793,0.252,2025-08-22 13:25:18
True,2.029882997274399,0.236,2025-08-22 13:25:18
True,1.9764147065579891,0.24,2025-08-22 13:25:19
True,1.940436951816082,0.277,2025-08-22 13:25:19
True,1.988580159842968,0.235,2025-08-22 13:25:19
True,1.94469653069973,0.274,2025-08-22 13:25:19
True,2.0229215249419212,0.216,2025-08-22 13:25:19
True,2.106557473540306,0.227,2025-08-22 13:25:19
True,1.9376085922122002,0.245,2025-08-22 13:25:19
True,1.9671671763062477,0.253,2025-08-22 13:25:19
True,2.0822712518274784,0.238,2025-08-22 13:25:20
True,2.047074493020773,0.224,2025-08-22 13:25:20
True,2.0502370968461037,0.246,2025-08-22 13:25:21
True,2.0496432967483997,0.263,2025-08-22 13:25:21
True,2.0429547391831875,0.237,2025-08-22 13:25:21
True,1.9837600998580456,0.24,2025-08-22 13:25:30
True,2.004863653331995,0.228,2025-08-22 13:25:30
True,1.9809319488704205,0.256,2025-08-22 13:25:30
True,2.004433646798134,0.211,2025-08-22 13:25:31
True,1.9222015477716923,0.272,2025-08-22 13:25:31
True,2.0269340462982655,0.232,2025-08-22 13:25:31
True,1.983407948166132,0.257,2025-08-22 13:25:31
True,2.009415067732334,0.251,2025-08-22 13:25:31
True,1.9560256339609623,0.27,2025-08-22 13:25:31
True,1.9520917944610119,0.26,2025-08-22 13:25:31
True,2.0961533077061176,0.234,2025-08-22 13:25:32
True,2.0694114044308662,0.256,2025-08-22 13:25:32
True,2.055131897330284,0.235,2025-08-22 13:25:32
True,2.071274846792221,0.24,2025-08-22 13:25:32
True,2.064059216529131,0.233,2025-08-22 13:25:32
True,2.0203785970807076,0.293,2025-08-22 13:25:41
True,1.9685509242117405,0.237,2025-08-22 13:25:42
True,1.924734354019165,0.264,2025-08-22 13:25:42
True,1.9852685444056988,0.222,2025-08-22 13:25:42
True,1.9754646271467209,0.248,2025-08-22 13:25:42
True,2.0501525439321995,0.242,2025-08-22 13:25:42
True,1.9635914750397205,0.283,2025-08-22 13:25:43
True,2.089755818247795,0.23,2025-08-22 13:25:43
True,1.9569142237305641,0.29,2025-08-22 13:25:43
True,1.9157691895961761,0.29,2025-08-22 13:25:43
True,1.976693581789732,0.26,2025-08-22 13:25:44
True,1.991969246417284,0.289,2025-08-22 13:25:44
True,1.9871682599186897,0.284,2025-08-22 13:25:44
True,1.9933749102056026,0.262,2025-08-22 13:25:44
True,1.9850792735815048,0.269,2025-08-22 13:25:44
True,2.3019581958651543,0.103,2025-08-22 13:26:34
True,2.29236564040184,0.193,2025-08-22 13:26:35
True,2.1790427304804325,0.181,2025-08-22 13:26:35
True,2.1738040074706078,0.155,2025-08-22 13:26:35
True,2.0579671524465084,0.188,2025-08-22 13:26:35
True,2.1211281940340996,0.144,2025-08-22 13:26:36
True,2.170055352151394,0.177,2025-08-22 13:26:36
True,2.2039694227278233,0.163,2025-08-22 13:26:36
True,2.263651892542839,0.151,2025-08-22 13:26:37
True,2.0554103553295135,0.177,2025-08-22 13:26:37
True,2.3831413313746452,0.086,2025-08-22 13:26:37
True,2.3732405826449394,0.09,2025-08-22 13:26:38
True,2.381427586078644,0.099,2025-08-22 13:26:38
True,2.355116344988346,0.097,2025-08-22 13:26:38
True,2.368371196091175,0.084,2025-08-22 13:26:38
True,2.041037604212761,0.214,2025-08-22 13:26:44
True,2.1903112418949604,0.152,2025-08-22 13:26:44
True,2.0721912011504173,0.178,2025-08-22 13:26:45
True,2.196902107447386,0.16,2025-08-22 13:26:46
True,2.1172255985438824,0.169,2025-08-22 13:26:46
True,2.066644750535488,0.173,2025-08-22 13:26:46
True,2.1578539349138737,0.191,2025-08-22 13:26:46
True,2.2152427956461906,0.162,2025-08-22 13:26:46
True,2.114255927503109,0.156,2025-08-22 13:26:46
True,2.1055918596684933,0.2,2025-08-22 13:26:46
True,2.244260810315609,0.152,2025-08-22 13:26:47
True,2.2483687698841095,0.151,2025-08-22 13:26:47
True,2.241829715669155,0.133,2025-08-22 13:26:47
True,2.237879805266857,0.143,2025-08-22 13:26:47
True,2.231252245604992,0.13,2025-08-22 13:26:47
True,2.064832132309675,0.221,2025-08-22 13:26:55
True,2.0189988538622856,0.221,2025-08-22 13:26:55
True,2.0131623186171055,0.213,2025-08-22 13:26:55
True,2.1580526120960712,0.191,2025-08-22 13:26:55
True,2.020985495299101,0.23,2025-08-22 13:26:55
True,2.0500320568680763,0.219,2025-08-22 13:26:55
True,2.102371819317341,0.215,2025-08-22 13:26:55
True,2.078217338770628,0.235,2025-08-22 13:26:55
True,2.0261968411505222,0.22,2025-08-22 13:26:56
True,2.110189124941826,0.16,2025-08-22 13:26:56
True,2.2207998409867287,0.135,2025-08-22 13:26:56
True,2.1979299187660217,0.15,2025-08-22 13:26:57
True,2.196154609322548,0.155,2025-08-22 13:26:57
True,2.2024871930480003,0.141,2025-08-22 13:26:57
True,2.2132007218897343,0.148,2025-08-22 13:26:57
True,2.0545344538986683,0.175,2025-08-22 13:27:04
True,2.0744324550032616,0.228,2025-08-22 13:27:04
True,2.0219627395272255,0.217,2025-08-22 13:27:05
True,2.1286228373646736,0.192,2025-08-22 13:27:05
True,1.9421713650226593,0.265,2025-08-22 13:27:05
True,1.9910466559231281,0.217,2025-08-22 13:27:05
True,2.0536625385284424,0.222,2025-08-22 13:27:05
True,2.0217143185436726,0.229,2025-08-22 13:27:06
True,2.1806584373116493,0.165,2025-08-22 13:27:06
True,2.028210610151291,0.234,2025-08-22 13:27:06
True,2.166928105056286,0.188,2025-08-22 13:27:07
True,2.1638274043798447,0.208,2025-08-22 13:27:07
True,2.158799335360527,0.171,2025-08-22 13:27:07
True,2.178202874958515,0.18,2025-08-22 13:27:07
True,2.1784929372370243,0.183,2025-08-22 13:27:07
True,1.9925359673798084,0.261,2025-08-22 13:27:16
True,1.9773953892290592,0.252,2025-08-22 13:27:16
True,2.1404158771038055,0.171,2025-08-22 13:27:16
True,1.9472525790333748,0.225,2025-08-22 13:27:16
True,1.964456420391798,0.244,2025-08-22 13:27:16
True,1.9899928383529186,0.206,2025-08-22 13:27:17
True,2.027925569564104,0.221,2025-08-22 13:27:17
True,2.008222632110119,0.235,2025-08-22 13:27:17
True,1.9514701254665852,0.232,2025-08-22 13:27:17
True,1.968224074691534,0.233,2025-08-22 13:27:17
True,2.0743510648608208,0.237,2025-08-22 13:27:18
True,2.0622985884547234,0.272,2025-08-22 13:27:18
True,2.0816209502518177,0.237,2025-08-22 13:27:18
